微博id,微博正文,头条文章url,原始图片url,被转发微博原始图片url,是否为原创微博,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数,辟谣方式
IuKT1bWcq,#辟谣#【网传“上海有医院把全白肺病人放回家”内容不实】据@警民直通车-浦东 ，2月17日，一则“上海据说有医院把全白肺的病人放回家了，连疑似都没有报”的微博帖文引发网友关注。经向市卫健委了解，上述信息不实。警方高度重视，第一时间找到发布人陈某（女，37岁）。据调查：陈某承认自己将道听途说的不实信息添油加醋后，在微博上发布。目前，此事正在进一步调查中。 原图 ,,http://wx4.sinaimg.cn/large/986e73bely1gc0gliblfwj20hc0n50wl.jpg,无,TRUE,无,无,2020/2/18 12:51,iPhone客户端,1,3,1,2
IuJBPCf9F,#辟谣# 【造谣“武汉病毒所研究员实名举报”的账号，来自境外！】#造谣研究员实名举报账号来自境外#  2月17日，中国科学院武汉病毒所官网发布一篇“中国科学院武汉病毒所陈全姣声明”。中国科学院武汉病毒所陈全姣研究员声明：关于今日网络上出现以我名义发布的所谓举报言论，在此我郑重声明：我从未发布任何相关举报信息，对冒用本人身份捏造举报信息的行为表示极大愤慨。我将依法追究造谣者的法律责任。近期一系列谣言，已对我们一线科研人员科研攻关造成了影响，请大家严防相关阴谋和破坏活动。据@江苏网警 ：造谣账号“微客铁汁”此前曾自称“品葱文宣组”，微博工作人员@来去之间 也证实其近期登陆IP为境外，请广大网友擦亮眼睛，谨防被他人误导。 [组图共2张] 原图 ,,"http://ww2.sinaimg.cn/large/986e73bely1gc0axp4op7j20tf0nxdln.jpg,http://ww2.sinaimg.cn/large/986e73bely1gc0axop33uj20tw0ybndh.jpg",无,TRUE,无,无,2020/2/18 9:36,iPhone客户端,2,0,0,2
Iu1X9h1NA,【#战疫辟谣#：上海出来3000例确诊病例？假消息！】#上海战役# 据@健康上海12320 消息，网上关于“昨天疫情大爆发，上海出来3000多例”的传言，纯属谣言。上海每天两次发布确诊病例、排除疑似病例、出院病例等相关数据，完全透明公开。另外，根据国家卫健委印发的诊疗方案，湖北以外地区的诊断标准没有变化，也就是说，上海的诊断标准没有变化。#上海加油# 原图 ,,http://wx4.sinaimg.cn/large/986e73begy1gbuy87oo63j20j615j402.jpg,无,TRUE,无,无,2020/2/13 18:27,微博 weibo.com,8,4,6,3
ItS4DuxZ5,#辟谣# 网传照片反映“丁香路1599弄，后备箱带人”不实。经查，照片真实情况为防疫部门工作人员打开车辆后备箱拿取工具，对小区开展消毒工作。 via 警民直通车—浦东  原图 ,,http://wx1.sinaimg.cn/large/986e73begy1gbtqlt054sj20hx09wdgu.jpg,无,TRUE,无,无,2020/2/12 17:18,微博 weibo.com,6,1,2,3
ItIu6B9n2,【#辟谣#！网传关于大量外地确诊病患开车来上海就医信息不实】#上海战疫#近日，网传大量外地确诊病患开车来上海就医。经向G2花桥道口执勤人员及发信人束某（经查系普陀区某小学教师）核实，此为不实信息。G2花桥道口由普陀区组织志愿者值守，有详细台账。经核查，2月9日疫情防控检查情况具体为：0:00—6:00，重点地区来沪76人，发热0人；6:00—12:00，重点地区来沪86人，发热0人，劝返3人；12：00-18：00 ，重点地区来沪87人，发热0人；18:00—24:00，重点地区来沪84人，劝返14人，发热0人。2月9日当天，未发现来自重点地区的发热人员。另查，2月7日、8日亦未发现发热人员通过该道口入沪。#上海加油# via.上海普陀 原图 ,,http://wx2.sinaimg.cn/large/986e73begy1gbsk9zyawvg20c80c8jrs.gif,无,TRUE,无,无,2020/2/11 16:54,微博 weibo.com,69,5,16,3
ItFr3EAev,【上海#辟谣# ：新增确诊病例只认上海户籍不认外地户籍？谣！】前天一天，上海新增3例确诊病例，昨天0-12时，上海新增4例确诊病例。虽然现在就说“拐点”还为时尚早，但新增病例数相比前几天明显下降，总归是一件值得大家高兴的好事，说明上海这座城市安全系数更高了，说明城市里的我们没有白“闷”白忙活。但是偏偏有些人，见不得大家高兴，非得无端造个谣，给大家来添添堵。via人民日报 [组图共3张] 原图 ,,"http://ww2.sinaimg.cn/large/986e73begy1gbs6tqbonnj20ku0iejtb.jpg,http://ww4.sinaimg.cn/large/986e73begy1gbs6tqrcmgj20m80f8taf.jpg,http://ww4.sinaimg.cn/large/986e73begy1gbs6tr8dnij20u01l9jvr.jpg",无,TRUE,无,无,2020/2/11 9:08,HUAWEI P20 Pro,88,16,36,1
ItAB7av9s,【世卫组织：#世卫组织正在打击疫情虚假信息#】2月8日，世界卫生组织总干事谭德塞强调，有关新冠肺炎的错误信息会加大医卫人员的工作难度，并向公众传播恐惧、引起混乱，因此世界卫生组织将从以下四方面加强与疫情相关虚假信息的斗争力度:①用现有的世卫流行病信息网络，通过世界卫生组织的风险沟通和“谣言传染病”管理团队，积极追踪多语种疫情相关错误信息；②通过媒体向广泛的受众传递疫情信息，包括在世界卫生组织网站、社会渠道以及媒体上发布“辟谣者”栏目，并通过与专家直播问答的方式来辟谣；③与搜索引擎、社交媒体等公司合作，要求它们过滤虚假信息，并推广从世界卫生组织、美国疾病控制和预防中心等可靠来源获得的正确信息；④与公众人物合作，通过他们的影响力传播疫情相关的真实信息，尤其是在亚太地区。  http://t.cn/A6hPdKuE ,,无,无,TRUE,无,无,2020/2/10 20:49,iPhone客户端,5,0,1,2
ItvyS2zqL,【到上海，请务必做可靠的“守城者” ！】昨天，一张虹桥火车站人头济济的照片“吓坏”了上海人。但后来很快辟谣说，目前上海三大火车站的人流量还没去年平时多。但返城复工潮是市民当下最大的担心，同样也是基层防控最大的压力。经过两周多全市上下的奋战，上海目前的疫情防控形势虽谈不上乐观，但至少没有失控。这样的成果来之不易，每一个市民都作出了牺牲和贡献。但如果因为返沪人员暴增而让所有努力付诸东流，无论个体还是整个上海，都承受不起。上海，决不能成为第二个武汉！#最新疫情地图# #上班# [组图共3张] 原图 ,,"http://ww4.sinaimg.cn/large/986e73bely1gbqz6vu8blj20u01hch7w.jpg,http://ww3.sinaimg.cn/large/986e73bely1gbqz804a9oj20yi65u7wh.jpg,http://ww1.sinaimg.cn/large/986e73bely1gbqz6oid2qj20u00k0n1f.jpg",无,TRUE,无,无,2020/2/10 8:00,iPhone客户端,68,6,25,2
ItpfGkhyF,【#辟谣# 大量外地人员翻越高速围栏抄小道从金山进上海？假的！】记者从金山区政府新闻办官方微博获悉，这张照片早在2月4日就流传过一次，今天上午又再次传播。金山区新闻办表示，经反复核实，金山区各道口未发现照片所述内容。此外，网上还传言这张照片属于外地某高速道口（地名已打马赛克）。（来源：解放日报） 原图 ,,http://wx4.sinaimg.cn/large/986e73begy1gbq78kkbx0j210q0o140s.jpg,无,TRUE,无,无,2020/2/9 15:56,iPhone客户端,5,2,5,1
Itgf4yfcP,【#辟谣# ！网传锦江之星逃走武汉人系谣言】网传：“各位请注意了，今天从临青路锦江之星宾馆逃跑的武汉人，杨浦警方已经发出追逃通知，这两人是确诊患有新冠状病毒。”经向区卫健委、区公安分局核实，网传内容不属实。请大家不信谣、不传谣。 via.上海杨浦  原图 ,,http://wx2.sinaimg.cn/large/986e73bely1gbp3kybde4j20b40m8tag.jpg,无,TRUE,无,无,2020/2/8 17:00,iPhone客户端,1,0,2,1
IsFAf9sb2,【#疫情辟谣# ！周边部队开始集结、解放军进城全面接管系谣言】今天有消息在网上和朋友圈流传称，周边部队开始集结，各连锁酒店全部被政府征用，如果10号疫情不好转，解放军进城全面接管， 每天的菜解放军按你家人口按需配给送你家里，封户。消息提示让居民早些准备。记者先后向省军区、空降兵驻卾部队、武警湖北总队等多方核实，此消息系谣言，请大家勿信勿传。via 湖北日报 原图 ,,http://wx4.sinaimg.cn/large/986e73begy1gbklqxuqlaj20ci0avjrx.jpg,无,TRUE,无,无,2020/2/4 19:40,HUAWEI P20 Pro,6,0,1,1
IsEH5mZ8l,【#辟谣# 网传该视频画面非上海站画面！】昨日（3日）上海站客流处于低位，共发送旅客2.2万，到达旅客10.2万。今天(4日)，铁路上海站客流继续保持低位，当天上海站停运旅客列车254对，预计发送旅客2万人，到达旅客8万人。#爱申活暖心春# via@上海铁路局  原图 ,,http://wx1.sinaimg.cn/large/986e73bely1gbkhsuwdx4j20u016e7am.jpg,无,TRUE,无,无,2020/2/4 17:24,iPhone客户端,11,10,3,2
Isu9mh18r,#疫情辟谣# #警情通报# 关于网传浦东新区康沈路加盟圣蓝苑小区一女租客死亡的情况，经调查，排除感染新冠病毒，排除他杀。现将有关情况通报如下：2020年2月1日11时30分许，浦东公安分局接报警称：康沈路加盟圣蓝苑小区一出租屋内有一名女子死亡。经公安机关调查，死亡女子江某（35岁，湖北黄冈人）于2019年10月来沪，后未离开过上海。事发出租屋门窗关闭完好，死者体表无明显外伤，经法医鉴定，死者系因呕吐物进入呼吸道导致猝死，排除他杀。经浦东新区疾控中心实验室检测，死者新型冠状病毒核酸检测结果为阴性。新区卫健部门已对事发现场及周边开展消毒排查，未见异常。via 警民直通车-上海 [组图共2张] 原图 ,,"http://ww3.sinaimg.cn/large/986e73begy1gbj7aaz5c8j20as04m3ye.jpg,http://ww3.sinaimg.cn/large/986e73begy1gbj7h4ebe7j20j60to0xo.jpg",无,TRUE,无,无,2020/2/3 14:34,微博 weibo.com,20,5,12,2
IseW4pIJ0,【辟谣！浦东一居民因喷洒酒精引燃房屋？假的！】近日朋友圈流传着一个火灾照片，并配文如下：一家两口人配合的真棒，女烧菜，男打扫家务在喷洒酒精，这就是结果，家里空气中的大量乙醇燃爆了，家里都烧掉了！浦东新区消防救援支队辟谣：消息不实，请勿信谣传谣。恶意传播谣言将追究法律责任！（来源：浦东119 ）#爱申活暖心春# [组图共2张] 原图 ,,"http://ww1.sinaimg.cn/large/986e73begy1gbhc1zc3foj20jk0kbjtl.jpg,http://ww3.sinaimg.cn/large/986e73begy1gbhc221wlwj20k8cmw4qq.jpg",无,TRUE,无,无,2020/2/1 23:50,iPhone客户端,33,100,20,1
IrKMhC2Kl,【上海一妇婴收治有武汉接触史孕产妇？院方辟谣：消息不实】1月29日，记者从上海市第一妇婴保健院获悉，该院关注到网络上流传称一妇婴收治有武汉接触史孕产妇。经核实，该消息为不实消息。院方透露，目前全院上下都在投入全市的疫情防控工作中，用心为孕产妇、宝宝和患者们做好服务。http://t.cn/A6P6KhWb 原图 ,,http://wx4.sinaimg.cn/large/986e73begy1gbdmz56frcj20ku0rv41b.jpg,无,TRUE,无,无,2020/1/29 19:03,iPhone客户端,8,11,3,1
IrzeW3zRk,#疫情辟谣#【急寻沪B-QC288司机，与发热病人有接触？误传！】昨天起，一则“寻人启事”热传：“沪B-QC288司机，病人曾在浦东高桥陆凌村上了你的车，请速去医院，请上海的朋友们帮忙转发。” 经与浦东新区卫健委核实：这是误传，图片中这辆车是120救护车，并不是网约车。通过上海市医疗急救中心“120救护车查询系统”查询发现，沪B-QC288车牌隶属于上海市浦东新区医疗急救中心，车牌编号为105。小布在此提醒大家，该网传“寻人启事”不实，请勿再转发。 [组图共3张] 原图 ,,"http://ww2.sinaimg.cn/large/986e73begy1gbc6w03phsj20m80h875p.jpg,http://ww2.sinaimg.cn/large/986e73begy1gbc6wa0224j20n00hoq4b.jpg,http://ww4.sinaimg.cn/large/986e73begy1gbc6wgrmj6j20u00p9406.jpg",无,TRUE,无,无,2020/1/28 13:41,微博 weibo.com,17,238,18,3
Iri9xrPDQ,【辟谣！网传武汉来沪5人入住建国宾馆并全部感染为假消息！】近日在网上流传的“武汉来沪旅游客人一行5人入住徐汇区漕溪北路建国宾馆，全部感染新型冠状病毒。”为谣言。根据区文旅局核实，位于徐汇区漕溪北路的上海建国宾馆1月19日以后的入住情况显示，没有接待过武汉来沪的游客。根据区卫健委的疫情统计，截止到1月25日，在六院确诊的病例中，没有有建国宾馆入住史的患者。 原图 ,,http://wx4.sinaimg.cn/large/986e73begy1gba4jofepmj20i90fbabb.jpg,无,TRUE,无,无,2020/1/26 18:11,iPhone客户端,23,7,12,3
Irfwm7rso,【转发辟谣！#这些新型肺炎传言是假的#】钟南山院士被传染了？上海已限制外地车牌进沪？成都封高速了?盐水漱口能防新型肺炎？郑州26日空中喷洒防疫药剂？……这些说法你听过吗？#最新新型肺炎谣言汇总#，这些统统都是假的↓↓不信谣，不传谣！转发辟谣！@人民日报  [组图共9张] 原图 ,,"http://ww3.sinaimg.cn/large/986e73begy1gb9so2isedj20dw0m8757.jpg,http://ww1.sinaimg.cn/large/986e73begy1gb9so2tkb3j20dw0m8dgr.jpg,http://ww1.sinaimg.cn/large/986e73begy1gb9so38eqjj20dw0m8gmh.jpg,http://ww1.sinaimg.cn/large/986e73begy1gb9so3ksphj20dw0m8my3.jpg,http://ww3.sinaimg.cn/large/986e73begy1gb9so3yh0pj20dw0m8aaw.jpg,http://ww2.sinaimg.cn/large/986e73begy1gb9so4emaaj20dw0m80tl.jpg,http://ww2.sinaimg.cn/large/986e73begy1gb9so4v94vj20dw0m83zf.jpg,http://ww4.sinaimg.cn/large/986e73begy1gb9so275mnj20dw0m8t9l.jpg,http://ww2.sinaimg.cn/large/986e73begy1gb9so55jhhj20dw0m8q3r.jpg",无,TRUE,无,无,2020/1/26 11:29,iPhone客户端,4,1,2,1
IqWjKlFLc,【转发辟谣！#这些新冠肺炎传言是假的#】熏醋可以预防新型冠状病毒？钟南山院士建议盐水漱口防病毒？抽烟能预防病毒感染？喝酒能杀菌，不易感染？多带层口罩才能防住病毒？…这些说法你听过吗？#最新新冠肺炎谣言汇总#，这些统统都是假的！戳图了解↓↓不信谣，不传谣！扩散周知！  [组图共9张] 原图 ,,"http://ww1.sinaimg.cn/large/986e73begy1gb7fzt09rjj20c80eeta1.jpg,http://ww1.sinaimg.cn/large/986e73begy1gb7fzt76aqj20c80eegmv.jpg,http://ww2.sinaimg.cn/large/986e73begy1gb7fzt85knj20c80ee0u4.jpg,http://ww3.sinaimg.cn/large/986e73begy1gb7fzt8jdyj20c80eedh7.jpg,http://ww4.sinaimg.cn/large/986e73begy1gb7fzt62x9j20c80eejso.jpg,http://ww2.sinaimg.cn/large/986e73begy1gb7fzt623ij20c80ee75l.jpg,http://ww1.sinaimg.cn/large/986e73begy1gb7fzt791kj20c80eeq4b.jpg,http://ww2.sinaimg.cn/large/986e73begy1gb7fzte4s8j20c80eejsx.jpg,http://ww1.sinaimg.cn/large/986e73begy1gb7fztlzayj20c80eedgy.jpg",无,TRUE,无,无,2020/1/24 10:36,微博 weibo.com,5,6,4,1
IqwsDtOh7,【辟谣！这#9个有关新型冠状病毒谣言#别信！】①新型冠状病毒基因序列与SARS相似度达80%；②吸烟能预防病毒感染；③戴多层口罩才能防住病毒；④喝板蓝根、熏醋、吃抗生素能预防病毒感染…这些说法你听过吗？这些统统都是谣言！戳图了解真相↓↓转发辟谣！ #武汉对进出武汉人员管控# （来源：人民日报） [组图共9张] 原图 ,,"http://ww4.sinaimg.cn/large/986e73begy1gb49qzqz5uj20rs0svdo5.jpg,http://ww1.sinaimg.cn/large/986e73begy1gb49r0gbd6j20rs0sv474.jpg,http://ww3.sinaimg.cn/large/986e73begy1gb49r145mgj20rs0svtgu.jpg,http://ww2.sinaimg.cn/large/986e73begy1gb49r1xzp5j20rs0sv10t.jpg,http://ww4.sinaimg.cn/large/986e73begy1gb49r2iicyj20rs0sv11d.jpg,http://ww3.sinaimg.cn/large/986e73begy1gb49r2zyq7j20rs0svn5k.jpg,http://ww2.sinaimg.cn/large/986e73begy1gb49qz1t58j20rs0sv7ce.jpg,http://ww2.sinaimg.cn/large/986e73begy1gb49r3mv0pj20rs0svdo0.jpg,http://ww4.sinaimg.cn/large/986e73begy1gb49r44kohj20rs0ujqbz.jpg",无,TRUE,无,无,2020/1/21 16:46,iPhone客户端,15,11,0,1
IqpvAz4Tj,【熏醋、板蓝根能防流感？辟谣！】#钟南山肯定新型冠状病毒肺炎人传人#，喝板蓝根、熏醋的声音也越来越多，甚至一度被渲染为预防“黄金组合”。专家指出，板蓝根适用于治疗风热感冒、病毒性感冒等热性疾病的治疗，但是对冠状病毒是不可能有效的。熏醋，所含醋酸本身浓度就很低，根本达不到消毒的效果。#袁今夏吃醋# via：http://t.cn/Airhm5Wh ,,无,无,TRUE,无,无,2020/1/20 23:04,iPhone客户端,2,3,1,2
