微博id,微博正文,头条文章url,原始图片url,被转发微博原始图片url,是否为原创微博,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数,辟谣方式
J7d7P3tir,#最新辟谣# #辟谣有我# 【常州市某小区有新冠肺炎确诊病例？当地卫健委：已排除】针对“常州市某小区有新冠肺炎确诊病例，被防疫车送到三院”的网络传言，常州市卫健委表示，网传“病例”徐某已排除新冠肺炎。具体情况为：6月16日，徐某因“牙痛伴胸闷不适”到常州市第二人民医院就诊，按规定进行新冠肺炎病毒抗体检测，初步结果显示IgM抗体呈现弱阳性；6月17日上午被送至常州市第三人民医院，经新冠肺炎病毒核酸及抗体复核检测，结果均为阴性，结合流行病学调查，排除新冠肺炎。目前，徐某由其家人接回家中。             [组图共2张]      原图                             ,,"http://ww3.sinaimg.cn/large/0076noSKly1gfwgx0af77j30u01e5n8n.jpg,http://ww2.sinaimg.cn/large/0076noSKly1gfwgx06g12j30ia0azq5x.jpg",无,TRUE,无,无,2020/6/18 15:21,搜狗高速浏览器,5,8,0,3
J7bsp68ex,【#最新辟谣#】李兰娟院士提醒北京疫情可能全面大爆发？北京餐饮业全部停业做核酸检测？武汉雄楚广场2家酒店发现疫情？天津蓟州区某村民到北京买水果感染新冠病毒？广西南宁明园新都酒店有20多人发烧被隔离？@科学辟谣 官方辟谣汇总，不信谣，不传谣！#北京疫情#  [组图共7张] 原图 ,,"http://ww3.sinaimg.cn/large/0076noSKly1gfw9ia8y37j30u01e5wok.jpg,http://ww2.sinaimg.cn/large/0076noSKly1gfw9gbvj6rj30u01e57fs.jpg,http://ww4.sinaimg.cn/large/0076noSKly1gfw9gbuistj30u01e5tjg.jpg,http://ww2.sinaimg.cn/large/0076noSKly1gfw9gbsdqlj30u01e5qce.jpg,http://ww3.sinaimg.cn/large/0076noSKly1gfw9gc07pcj30u01e5wov.jpg,http://ww2.sinaimg.cn/large/0076noSKly1gfw9gbweifj30u01e5151.jpg,http://ww3.sinaimg.cn/large/0076noSKly1gfw9gc0x24j30u01e57gd.jpg",无,TRUE,无,无,2020/6/18 11:06,搜狗高速浏览器,2,8,0,1
J7aTNyXHc,#最新辟谣# 【#南宁#明园新都酒店接待北京客人，有20多人发烧被隔离？酒店声明来了】6月16日晚，一则“明园新都酒店接待了北京来的人，有20多人发烧，被集体隔离”的消息在南宁人的朋友圈广泛传播。18日凌晨，南宁明园新都酒店发布声明，对此事进行辟谣↓↓广西南宁明园新都酒店作为南宁市兴宁区政府指定入境人员医学隔离集中观察点，于6月16号入住119间客人（从曼谷航班入境），6月16日晚19:35分～22:00左右开始分批到达，当晚共计接待128人。这批客人进行核酸检测后，于17日下午得到检测结果：128位客人核酸检测结果全部为阴性。             [组图共4张]      原图                             ,,"http://ww4.sinaimg.cn/large/0076noSKly1gfw73hdr68j30c80fg74e.jpg,http://ww2.sinaimg.cn/large/0076noSKly1gfw73hdoj7j30c80gbjrn.jpg,http://ww4.sinaimg.cn/large/0076noSKly1gfw73hddhgj30c80dsmxj.jpg,http://ww1.sinaimg.cn/large/0076noSKly1gfw73kn24vj309h09hdgw.jpg",无,TRUE,无,无,2020/6/18 9:41,搜狗高速浏览器,3,7,0,2
J73UP3XW8,#最新辟谣#【#雄楚广场2家酒店分别发现2例新冠肺炎#？假的！】近日，网传“雄楚广场2家酒店分别发现2例新冠肺炎，北京来的，现已送往医院”，经我市洪山区、武昌区疫情防控指挥部了解，两区辖区内均无此酒店。目前我市无本地确诊病例，也无境外和外地输入确诊病例。以上网传消息为谣言，望广大网民不听、不信、不传。（来源：@健康武汉官微 ）             [组图共2张]      原图                             ,,"http://ww1.sinaimg.cn/large/0076noSKly1gfvc9ft96oj30fx04y3zf.jpg,http://ww2.sinaimg.cn/large/0076noSKly1gfvc99vlanj309h09hdgw.jpg",无,TRUE,无,无,2020/6/17 15:54,搜狗高速浏览器,4,7,0,3
J73TyDRxN,【#北京疫情十大谣言#辟谣！】#北京疫情# 以来，流言四起！新发地几万人被运至唐山？有北京小学生确诊？发往北京的快递停运？高速进京方向封闭？“菜篮子”不稳要断粮？这十大谣言别信↓（来源：中国新闻网）  [组图共10张] 原图 ,,"http://ww3.sinaimg.cn/large/0076noSKly1gfvc5y19qnj30u01rkaex.jpg,http://ww2.sinaimg.cn/large/0076noSKly1gfvc5y1dz8j30u00zimzm.jpg,http://ww2.sinaimg.cn/large/0076noSKly1gfvc5xzdyvj30u01ertbd.jpg,http://ww3.sinaimg.cn/large/0076noSKly1gfvc5xxqv6j30u00tydhl.jpg,http://ww3.sinaimg.cn/large/0076noSKly1gfvc5y1mrtj30u00s0td5.jpg,http://ww2.sinaimg.cn/large/0076noSKly1gfvc5xywf2j30u00xemzd.jpg,http://ww4.sinaimg.cn/large/0076noSKly1gfvc5y4kbtj30u01fmtca.jpg,http://ww4.sinaimg.cn/large/0076noSKly1gfvc5y5y5gj30u01q4dki.jpg,http://ww4.sinaimg.cn/large/0076noSKly1gfvc5y5eoxj30u00wljtu.jpg,http://ww2.sinaimg.cn/large/0076noSKly1gfvc6erycjj30u01wodkz.jpg",无,TRUE,无,无,2020/6/17 15:51,搜狗高速浏览器,7,10,0,1
J71v14d5x,【#北京多条高速进出京双向封闭消息不实#】#辟谣有我#  在16日晚召开的新闻发布会上，北京市政府副秘书长陈蓓宣布，北京市应急响应级别由三级调至二级。消息公布后，网传消息称，北京多条高速部分路段进出京双方向封闭。17日，记者从首发集团证实，目前没有接到高速封闭的有关通知。（北京青年报）  原图 ,,http://wx4.sinaimg.cn/large/0076noSKly1gfv1lokchtj30hs121mz9.jpg,无,TRUE,无,无,2020/6/17 9:45,搜狗高速浏览器,5,0,0,1
J6U1rqJKo,【张伯礼谈识谣辨谣：关键是提高科学素养】#辟谣有我# 一枚小小的鸡蛋，竟也会有诸多谣言伴随。哪些说法是事实？哪些说法是谣言？遇到真假难辨的信息，我们又该怎么办？戳视频↓↓↓一起来看中国工程院院士张伯礼怎么说。@中国互联网联合辟谣平台  中国互联网联合辟谣平台的微博视频  ,,无,无,TRUE,"http://f.video.weibocdn.com/Wg4H3oSOlx07E6EZgbVS01041200aHbJ0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=1621fcd5d40969f1c74e6b06e52fcd54&Expires=1609298477&ssig=P%2B3f4VGwLB&KID=unistore,video",无,2020/6/16 14:43,健康医疗 · 视频社区,0,1,0,1
J6RRKhr6h,【转发辟谣！#北京疫情这些谣言别信#】北京欢乐谷游客核酸检测呈阳性？河北燕郊一家三口发烧？北京育民小学已有学生确诊新冠肺炎？北京灯市口稻香村出现确诊病例？这些全是谣言。@首都网警 呼吁：防控不能松懈，重视但不恐慌。转发提醒！ #云上科普日#  [组图共4张] 原图 ,,"http://ww2.sinaimg.cn/large/0076noSKly1gftv2r4ocfj30c80le0u8.jpg,http://ww3.sinaimg.cn/large/0076noSKly1gftv2r4s9mj30c80mqgn8.jpg,http://ww1.sinaimg.cn/large/0076noSKly1gftv2r5gmpj30c80uk41r.jpg,http://ww4.sinaimg.cn/large/0076noSKly1gftv2r6eyfj30c80letan.jpg",无,TRUE,无,无,2020/6/16 9:14,搜狗高速浏览器,1,9,0,1
J6LvHnTOK,【北京这些传闻刷屏，官方辟谣！】#云上科普日# #辟谣有我# 6月14日晚上，海淀公安分局针对近期北京新冠肺炎疫情出现反弹，在华熙LIVE·五棵松进行了集结演练。相关车辆出现在华熙LIVE·五棵松的视频被传到网上后，引发一些市民的猜测，甚至出现了“华熙沦陷”的虚假消息。华熙LIVE·五棵松今天发布公告表示，“华熙沦陷”属谣言。此外，这些有关疫情的信息都是谣言：①网传前往朝阳区欢乐谷游玩的房山区居民宋某核酸检测呈阳性一事系谣言；②网传“灯市口稻香村确诊一例”为不实消息。北京稻香村公司已向公安机关报案；③网传“育民小学某家长是无症状感染者，并传染给了孩子”系谣言。西城区对唐某某孩子进行核酸以及血清学抗体检测，结果均为阴性。截至目前，孩子体温正常，身体无其他不适；④13日，网传“居住在燕郊的一家三口发烧”，其中一人近期去过北京新发地。三河市疾控中心回应称，截至目前，三人体温正常，核酸检测均为阴性。不信谣、不传谣，不为疫情防控添乱！（综合）             [组图共3张]      原图                             ,,"http://ww3.sinaimg.cn/large/0076noSKly1gft30khh8hj30c80almxj.jpg,http://ww3.sinaimg.cn/large/0076noSKly1gft30ki6q1j30is0akab9.jpg,http://ww3.sinaimg.cn/large/0076noSKly1gft30khqf0j30gf03q74u.jpg",无,TRUE,无,无,2020/6/15 17:03,搜狗高速浏览器,8,7,0,1
J6uELlchf,#云上科普日# 【转！辟谣！#北京核酸阳性患者去欢乐谷游玩系谣言#】北京市朝阳区消息：今日，网传前往朝阳区欢乐谷游玩的房山区居民宋某核酸检测呈阳性一事系谣言。请广大网民不信谣、不传谣！  原图 ,,http://wx3.sinaimg.cn/large/0076noSKly1gfr0m3bj4wj30go0gomyj.jpg,无,TRUE,无,无,2020/6/13 22:09,无,8,1,0,1
J55TD93fW,【谣言：多种疫苗同时接种，会影响接种效果，导致副作用增大。】#辟谣有我# 辟谣：预防接种是目前预防控制传染病最经济、最有效的措施。通过疫苗接种已在全世界消灭了天花，基本消灭了脊髓灰质炎，在局部地区消除了麻疹。许多严重危害人类的传染病如乙肝、百日咳、白喉、流行性脑脊髓膜炎和乙脑等疾病已得到有效控制。随着我国上市疫苗品种的不断增加，预防接种单位和受种者面临多种疫苗同时接种的情况越来越多。但是谈起疫苗接种，不少人仍有疑问：多种疫苗同时接种是否会影响效果？是否会增加副作用？疫苗同时接种是指同一接种对象在一个自然日内，在身体不同部位同时接种2种及以上疫苗。世界卫生组织关于疫苗的立场文件，美国免疫实施咨询委员会及其他国家推荐的疫苗接种程序均支持≥2种疫苗同时接种。《国家免疫规划疫苗儿童免疫程序及说明（2016年版）》指出，现阶段的国家免疫规划疫苗均可按照免疫程序或补种原则同时接种。世界卫生组织《关于免疫和疫苗安全的问答》指出：“科学证据表明，同时接种几种疫苗不会对儿童的免疫系统带来不良影响。”国内外相关研究也证明，多种疫苗同时接种和单独接种一样安全有效，不会降低免疫反应，也不会增加不良反应发生率。疫苗应用于健康人群，其安全性要高于治疗用的药品，由疫苗导致的严重不良反应发生率极低。《国家免疫规划疫苗儿童免疫程序及说明（2016年版）》规定了同时接种的原则：2种及以上注射类疫苗应在不同部位接种。严禁将2种或多种疫苗混合吸入同一支注射器内接种；2种及以上注射类减毒活疫苗如果未同时接种，应间隔≥28天进行接种。灭活疫苗和口服减毒活疫苗，如果与其他种类疫苗（包括减毒和灭活）未同时接种，对接种间隔不做限制。免疫规划疫苗和非免疫规划疫苗在不违反国家免疫程序、疫苗说明书等前提下可同时接种，如选择不同时接种，应优先保证免疫规划疫苗的接种。当多种疫苗同时注射接种时，可在左右上臂、左右大腿分别接种。对于婴幼儿，如果要同时在一个肢体注射2种以上疫苗，大腿是首选部位，因为这里的肌肉更大。两种疫苗的注射部位间隔应该尽量≥2.5 cm，以便区分不同疫苗的局部不良反应。对于年龄较大的儿童和成人，三角肌可用于1次以上的肌肉注射。2020年初新冠肺炎疫情发生后，全国各省区市相继启动重大突发公共卫生事件一级响应，约80%的接种单位推迟预防接种服务。随着国内新冠疫情防控形势总体向好，各地逐步恢复常规预防接种工作，对推迟接种者实施补种。目前这种形势下，多种疫苗同时接种更具有重要意义。同时接种可以减少预防接种针次，减少儿童痛苦；减少门诊人群聚集和暴露风险，提高门诊补种效率，实现补种目标；保证免疫规划疫苗接种率和接种及时率。对于需要接种多种疫苗或者受疫情影响推迟接种者，应尽量安排多种疫苗同时接种，尽量使用联合疫苗，无需担心疫苗不良反应。除了接种国家计划免疫内的疫苗外，家长应根据孩子的情况，在医生指导下选择其他疫苗进行接种。辟谣专家：吴惠珍，河北省人民医院药学部副主任，主任药师复核专家：郭艺芳，河北省人民医院副院长，主任医师             [组图共2张]      原图                             ,,"http://ww4.sinaimg.cn/large/0076noSKly1gfgdkzlya3j30hs0bumyl.jpg,http://ww1.sinaimg.cn/large/0076noSKly1gfgdl2imxbj309h09hdgw.jpg",无,TRUE,无,无,2020/6/4 17:16,搜狗高速浏览器,3,2,0,3
J54W4CdJ9,【谣言:新冠肺炎的R0是5.7，高于常见的流行病】#云上科普日# #辟谣有我# 有研究发现新冠肺炎(COVID-19)的R0值高达5.7，高于小儿麻痹（R0值为4.9）、天花（R0值为5.2）两种常见流行病，同为冠状病毒引发的人类传染病，非典的R0值是3左右，中东呼吸综合征的R0值还不到1。事实是什么？详戳↓ 谣言:新冠肺炎的R0是5.7，高于常见的流行病                                 ,,无,无,TRUE,无,无,2020/6/4 14:50,微博 weibo.com,0,1,0,1
J4TfKAJnq,【5月#中国科协科学流言榜# 发布】欧美国家中老年人吃阿司匹林预防血栓？鸡屎藤能预防新冠病毒？国产食盐里的亚铁氰化钾有毒？......科学辟谣联合@中国互联网联合辟谣平台 发布5月科学流言榜，为您解读真相，击碎流言。@药葫芦娃 @老爸评测-魏老爸  [组图共5张] 原图 ,,"http://ww4.sinaimg.cn/large/0076noSKly1gfetpo9o6dj30y10rotn6.jpg,http://ww2.sinaimg.cn/large/0076noSKly1gfetpqehtcj30y10rokad.jpg,http://ww2.sinaimg.cn/large/0076noSKly1gfetpsytp1j30y10roqgd.jpg,http://ww3.sinaimg.cn/large/0076noSKly1gfetpx1xwgj30y10ro16m.jpg,http://ww3.sinaimg.cn/large/0076noSKly1gfetq0rmbwj30y10roh36.jpg",无,TRUE,无,无,2020/6/3 9:05,搜狗高速浏览器,1056,76,177,2
J2C9zqdkI,【谣言:鸡屎藤能预防新冠病毒】#疫情谣言辟谣# #辟谣有我# 谣言：传闻鸡屎藤能预防新冠病毒辟谣：继双黄连之后，中草药鸡屎藤能预防新冠病毒的说法开始流传，我们就来了解下抗病毒药物和鸡屎藤。病毒与抗病毒药病毒是病原微生物中最小的一种，寄生于宿主细胞内，依赖宿主细胞代谢系统进行增殖复制。病毒复制过程包括识别并吸附到宿主细胞的表面、通过宿主细胞膜穿入易感细胞、脱壳、合成早期的调控蛋白及核酸多聚酶、病毒基因组（DNA或RNA）复制、合成后期的结构蛋白、子代病毒的组装、易感细胞释放子代病毒。上述过程为一个复制周期。想要抵抗病毒的感染，有很多途径，比如直接抑制或杀灭病毒、干扰病毒吸附、阻止病毒穿入细胞、抑制病毒生物合成等。抗病毒药物主要就是通过影响病毒复制周期的某个环节而发挥作用。但目前为止，尚未发现特异的抗新型冠状病毒药物。尚无证据表明鸡屎藤能抗新型冠状病毒鸡矢藤为茜草科植物鸡矢藤的全草，是一种常见的中草药，因为这种植物有类似鸡屎的臭味而又名鸡屎藤。《中华本草》记载其具有祛风除湿、消食化积、解毒消肿、活血止痛的功效。近年初步研究表明鸡矢藤具有一定的抗炎、镇痛、调节胃肠道功能、抑菌作用。但到目前为止，尚未发现鸡矢藤抗新型冠状病毒或其他冠状病毒的实验依据，也没有确切的临床证据。因此，认为“鸡屎藤能预防新冠病毒”是没有科学依据的。另据2006年由张光荣、夏光成主编，天津科技翻译出版公司出版的图书《有毒中草药彩色图鉴》中记载，鸡矢藤的全草具有毒性。所以，建议大家不要轻信 “鸡屎藤能预防新冠病毒”传闻，避免误服产生毒副作用，造成不良后果。如果发现发热、乏力、干咳等感染新冠病毒疑似症状，应及时到定点医院，请专业医生诊治。辟谣专家：郭姣 广东药科大学校长 教授复核专家：刘皈阳 解放军总医院第四医学中心主任药师             [组图共2张]      原图                             ,,"http://ww4.sinaimg.cn/large/0076noSKly1gexhgqnsglj30hs0bfwgf.jpg,http://ww2.sinaimg.cn/large/0076noSKly1gexhgtghovj309h09hdgw.jpg",无,TRUE,无,无,2020/5/19 9:53,微博 weibo.com,2,0,2,3
J2BIDmjNO,【谣言:“川崎病”症状已确定为新冠病毒感染引发的新症状】#辟谣有我# #疫情谣言辟谣# 传言：近期多个国家报道很多儿童出现了“川崎病”症状的全身炎症反应综合征，在这些患儿中，很多被检测出新冠病毒阳性，可见“川崎病”症状已确定为新冠病毒感染引发的新症状。#纽约70%染不明综合征儿童进ICU# 科普解读：新冠疫情暴发以来，儿童感染率比成人低，且多为轻症，因此儿童此前被认为是新冠低感染人群。近期多个国家报道很多儿童出现了“川崎病”症状的全身炎症反应综合征，并且在这些患儿中，很多被检测出新冠病毒阳性。这一新症状让大家开始为孩子揪心不已，传言也纷至沓来，然而事实是这样吗？什么是川崎病？川崎病又称粘膜皮肤淋巴结综合征，可以由多种致病菌诱发，症状表现为高烧、皮疹、颈部淋巴结肿大、结膜充血、手足肿胀、指端脱屑、口唇干裂等，严重者会引起心血管并发症。由于川崎病首发症状是高烧，身上同时伴发有疹子，因此常常会被误诊为感冒、麻疹、手足口或猩红热。川崎病主要易感人群为5岁以下儿童，如果早发现早治疗，绝大多数儿童预后良好，唯有少数患儿遗留冠状动脉瘤等心脏并发症，需要长期治疗。川崎病最大危害是损害冠状动脉，是小儿冠状动脉病变的主要原因，也是成年后发生冠心病的潜在危险因素。“川崎病”症状是否与新冠有关尚无定论虽然大量流行病学和临床观察显示，川崎病是由感染所致，尤其是与病毒感染有关。但尚无证据说明川崎病是新冠所致。首先，这些儿童目前只是疑似川崎病，并非确诊；其次，本次欧美类似“川崎病”症状的儿童即使按照川崎病正常治疗，很多仍然症状很重，有的甚至无法痊愈。因此，“川崎病”症状是否为感染冠状病毒后诱发的，仍需进一步科学研究及流行病调查来论证。目前我国新冠战役已经取得了阶段性的胜利，我们只要不松懈，继续做好防护即可，不必过于恐慌。辟谣专家：程芳 邢台市人民医院皮肤科副主任医师复核专家：魏爱华 首都医科大学附属北京同仁医院皮肤科主任医师             [组图共2张]      原图                             ,,"http://ww3.sinaimg.cn/large/0076noSKly1gexgwtxrkvj30zk0nqdq0.jpg,http://ww2.sinaimg.cn/large/0076noSKly1gexgw7p1fzj309h09hdgw.jpg",无,TRUE,无,无,2020/5/19 8:46,搜狗高速浏览器,12,3,1,2
J2umtt9Lx,"转发理由:#可阻断新冠感染的人源单克隆抗体# 【#中国发现可阻断新冠感染的人源单克隆抗体#】中国科研团队近日在美国《科学》杂志在线发表论文说，他们发现了两种可有效阻断新冠病毒感染的人源单克隆抗体。目前两个抗体已在相关公司进行产品转化，未来有望用于新冠患者临床治疗。  
原始用户: 科学辟谣
转发内容: #科普有我# 【单克隆抗体治疗新冠肺炎疗效显著，和血浆疗法原理一样】继血浆疗法之后，其他抗体疗法也在积极试验中。在疫苗出现之前，单克隆抗体是治疗新冠肺炎的优选之法。  单克隆抗体治疗新冠肺炎疗效显著，和血浆疗法原理一样  ",,无,无,FALSE,无,无,2020/5/18 14:02,搜狗高速浏览器,4,0,0,2
J22Evws3U,【卫健委：#拒绝世卫去武汉说法不符事实#】#疫情谣言辟谣# 国家卫健委国际司监察专员李明柱：疫情发生以来，我们一直本着公开、透明、负责任的态度向世卫组织和国际社会分享疫情信息。另外，我们也邀请世卫组织来中国现场考察。#世卫从未就参观某一实验室提出请求#，拒绝世卫组织去武汉的说法是不符合事实的。央视新闻的微博视频                                 ,,无,无,TRUE,无,无,2020/5/15 15:30,搜狗高速浏览器,4,0,0,1
