微博id,微博正文,头条文章url,原始图片url,被转发微博原始图片url,是否为原创微博,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数,辟谣方式
IvDWRxAWy,【辟谣！2月25日-3月10日所有商店关门系谣言】2月23日，一条这样的信息在网上传播：“2月25日-3月10日，所有居民全部关死，所有商店全部关门！如果效果好，再巩固15天，争取3月25号左右解禁……”记者从武汉市新冠肺炎疫情防控指挥部获悉，此为谣言，请大家不信谣不传谣。辟谣丨2月25日-3月10日所有商店关门系谣言  [组图共2张] 原图 ,,"http://ww1.sinaimg.cn/large/9b727f08gy1gc77osfzflj20ci0m8dgs.jpg,http://ww2.sinaimg.cn/large/9b727f08gy1gc77oxm45rj20hs0a03zt.jpg",无,TRUE,无,无,2020/2/24 9:01,微博 weibo.com,4,3,0,1
IvddogwWb,【辟谣！网传武汉两治愈患者复发？原是通报表述失误】2月20日，一份关于洪山区洪山街大华社区新冠肺炎患者治愈后复发的信息，在网上引发热议。随后，大华社区业主也传出一份《关于洪山街大华社区2月20日疫情通报的情况说明》，称并不存在社区患者治愈后复发，而是相关工作人员在统计数据时表述不当。该情况说明显示，2月20日社区一名工作人员在填报疫情通报时，采用了新版的通报格式，因此将前期治愈的三名患者重新添加，本意是让数据更完整，但因为个人表述不当，引发外界误解。记者就此联系洪山区洪山街，相关负责人表示，确实是因表述不当引发外界误解。http://t.cn/A6hQVz0h 原图 ,,http://wx1.sinaimg.cn/large/9b727f08gy1gc3xo405fzj20hs0a03zt.jpg,无,TRUE,无,无,2020/2/21 12:58,专业版微博,5,2,0,2
Iv7OzkBqT,【辟谣！胡场精神病院确诊病人跑出去了？假的】仙桃市卫生健康委员会发布辟谣信息：近日，网传“胡场精神病院患者全部感染”“胡场精神病院确诊病人跑出去了”等信息不属实，系谣言。胡场精神病医院是我市一家民营精神病医院，2月17日，该院多名人员出现发热症状，经对130名在院病人、49名医护人员进行核酸检测及相关诊查，累计确诊新冠肺炎患者18例(在院病人16例、护工2例)，目前均在市定点医院接受治疗。其余人员按照新冠肺炎诊疗规范，正在进行集中隔离医学观察。没有出现确诊病人出走的现象。http://t.cn/A6hTPTCf 原图 ,,http://wx3.sinaimg.cn/large/9b727f08gy1gc39tuw7nlj20iw0iwwfb.jpg,无,TRUE,无,无,2020/2/20 23:13,微博 weibo.com,11,8,0,3
Iv5rx5TIU,【武汉中心医院急诊科主任艾芬辟谣：没感染新冠肺炎，仍在一线】针对湖北武汉市中心医院急诊科主任艾芬感染新冠肺炎遭遇不幸一事，艾芬2月20日中午向澎湃新闻（www。thepaper。cn）辟谣称，她身体很好，也未感染新冠肺炎，目前仍在抗疫一线工作。http://t.cn/A6hjRbmV  原图 ,,http://wx4.sinaimg.cn/large/9b727f08gy1gc2zcy5329j20iw0iwwfb.jpg,无,TRUE,无,无,2020/2/20 17:11,专业版微博,4,1,0,3
IutaAypI5,【辟谣！武汉病毒所发声明：黄燕玲不是新冠肺炎“零号病人”】针对网传武汉病毒研究所女研究生黄燕玲是新冠肺炎的“零号病人”的情况，今日，中国科学院武汉病毒研究所布声明称：此为谣言。http://t.cn/A6hxR08o  [组图共2张] 原图 ,,"http://ww1.sinaimg.cn/large/9b727f08gy1gbya2674jlj20iw0iwwfb.jpg,http://ww4.sinaimg.cn/large/9b727f08gy1gbya26826yj20hs0a5gm5.jpg",无,TRUE,无,无,2020/2/16 15:45,微博 weibo.com,6,10,0,1
IusgZ62aA,【辟谣！有人用病死猪加工食品？原是无害化处理场在处理病死猪】黄陂出现第二个“华南海鲜市场”?近日，有网民在微博反映武汉市黄陂区病死猪用作原料加工饲料或食品问题，从发布的视频看出一群病死猪成对的场面，一时间成为网友热议的焦点。从黄陂区获悉，目前黄陂区农业综合执法大队已经发布情况通报，相关微博、视频反映涉及的是黄陂区病死畜禽集中无害化处理中心规范无害化处理病死猪的正常生产活动，处理后的残余物加工成为生产有机肥的原料，不存在用于饲料原料加工或加工食品流向市场的问题。目前该批次病死猪无害化处理完毕。http://t.cn/A6hx5g17 [组图共4张] 原图 ,,"http://ww2.sinaimg.cn/large/9b727f08gy1gby637ioqpj20iw0iwwfb.jpg,http://ww2.sinaimg.cn/large/9b727f08gy1gby637jkgaj20910g2dk6.jpg,http://ww1.sinaimg.cn/large/9b727f08gy1gby637mt62j20le0vp7dy.jpg,http://ww1.sinaimg.cn/large/9b727f08gy1gby637k51sj20fq0m8n0v.jpg",无,TRUE,无,无,2020/2/16 13:28,微博 weibo.com,6,1,0,2
Iujq0eoEo,【辟谣！武汉市总工会汉南工人文化宫网上卖口罩? 涉事公司：定位显示有误】2月14日，有热心网友在微博爆料，质疑他们网上购买的口罩发货单上注明是武汉市总工会汉南工人文化宫，武汉市总工会汉南工人文化宫在网上卖口罩?经武汉开发区（汉南区）公安分局调查核实，这批口罩与武汉市总工会汉南工人文化宫无关。http://t.cn/A6hfGye6 原图 ,,http://wx2.sinaimg.cn/large/9b727f08gy1gbx3calsjwj20g40a00t7.jpg,无,TRUE,无,无,2020/2/15 14:55,微博 weibo.com,3,3,0,2
Iu07dusn8,【辟谣！武汉盘龙城男子把口罩喷酒精，遇电梯84消毒瞬间死亡？】近日，网传“武汉盘龙城一小区男子把口罩喷酒精戴，坐电梯，遇电梯84消毒，瞬间晕倒死亡”，楚天都市报记者从多方证实，该消息系谣言。“有害物质有可能导致肺水肿，但没有听到过晕倒的。”武汉市第四医院心内科医生孙雨霏认为，酒精遇84消毒液是会产生有害物质，但马上致死不太可能，新冠肺炎导致的猝死可能性也不大，除非合并了爆发性心肌炎。http://t.cn/A6h4ie5R 原图 ,,http://wx1.sinaimg.cn/large/9b727f08gy1gbuq4g8mbzj20ao0hijs9.jpg,无,TRUE,无,无,2020/2/13 13:47,微博 weibo.com,21,6,0,3
ItzsL7Kn2,【抗“疫”说法 ：造谣传谣，最重可判七年！】抗击疫情关键时期，许多信息真真假假，谣言混杂其中，给疫情防控工作带来极大干扰。记者梳理发现，网上谣言主要分为几种：散布不实疫情信息、传播没有依据的防治知识、将过去发生的突发恶性事件转移到疫情防控时期、将一些音视频和文章断章取义制造社会矛盾。媒体为此还开设了辟谣专题、较真平台等，及时纠正，但有的谣言散布太快，已产生不良影响。转发朋友或网上一些后来被证实为虚假信息的，也有责任吗？看专家怎么说……http://t.cn/A6h7vxh5 原图 ,,http://wx3.sinaimg.cn/large/9b727f08gy1gbrggh65igj20c908s0sx.jpg,无,TRUE,无,无,2020/2/10 17:55,专业版微博,4,9,2,2
It5Pf3FfZ,"转发理由:辟谣！邮政顺丰京东今起停止快递业务？假的！  
原始用户: 湖北日报
转发内容: 【辟谣！邮政顺丰京东今起停止快递业务？假的！】#全力以赴遏制疫情# 2月7日，网传“邮政、顺丰、京东三家企业可保留快件派送服务至2月6日24时，2月7日起停止派送业务，停止一切快递、派送车辆运行，恢复时间另行通知。”经记者证实，此消息纯属谣言，目前邮政、顺丰和京东物流三家企业均运营正常，不会停止派送服务。中国邮政对外承诺疫情期间“四不中断、四免费办”，其中包括揽投服务不中断，保证各类邮件揽收投递。顺丰辟谣称，“顺丰小哥一直在线”。京东方面表示此消息不属实。（湖北日报全媒记者 左晨） 原图 ",,无,http://wx2.sinaimg.cn/large/a8822ae8gy1gbnqc5suq2j20nc09l74y.jpg,FALSE,无,无,2020/2/7 14:28,微博 weibo.com,0,0,0,1
IsZmooT3j,【中日友好医院辟谣：瑞德西韦临床试验结果未出】针对互联网上流传的抗病毒药物瑞德西韦在武汉“显效”的传闻，正在武汉负责该药物临床试验的中日友好医院副院长曹彬教授表示，这一说法不实。2月5日下午，中日友好医院王辰、曹彬团队在武汉市金银潭医院宣布启动瑞德西韦治疗新型冠状病毒感染的临床研究。瑞德西韦是美国一款处于研发阶段的药物，作用尚有待验证，也未在任何国家上市。据悉，临床试验的入组患者共计761例，其中轻、中症患者308例，重症患者453例。研究将执行随机双盲试验，以评价药物的有效性和安全性。今天，互联网上关于这一药物短时间内已在761位患者身上“全部显效”的说法甚多。曹彬在回答记者询问时说：“临床研究今天才开始，怎么可能知道结果？”他强调，科学研究需要时间。此前，中日友好医院曾对外介绍，这项临床研究计划的结束时间是4月27日。http://t.cn/A6P1tEpR 原图 ,,http://wx4.sinaimg.cn/large/9b727f08gy1gbn12mz7bgj20g40a00t7.jpg,无,TRUE,无,无,2020/2/6 22:01,微博 weibo.com,2,1,0,3
IsF620Dlb,【辟谣！3天后超市药店关门？假的】刚刚，武汉市商务局发布紧急声明：网传的“三天后超市关门”消息，纯属谣言。全市商超企业将坚持正常营业。http://t.cn/A6PQgXJB  原图 ,,http://wx3.sinaimg.cn/large/9b727f08gy1gbkjm26sspj20xh0km7gc.jpg,无,TRUE,无,无,2020/2/4 18:26,微博 weibo.com,4,0,0,1
IsjEPldQH,【喝童子尿、熨斗熨烫口罩？这些谣言千万别信！】谣言1：童子尿预防冠状病毒？辟谣：没有科学依据！武汉大学人民医院中医专家宋恩峰称，从来就没有童子尿抗瘟疫记录，这是网友恶搞！更多>>喝童子尿、熨斗熨烫口罩？这些谣言千万别信！  原图 ,,http://wx2.sinaimg.cn/large/9b727f08gy1gbhwyq6zmcj20g40a0mxm.jpg,无,TRUE,无,无,2020/2/2 11:51,360安全浏览器,2,1,0,1
IrTZVuZES,【武汉交通管制升级：禁止车辆、行人通行？ 武汉交警紧急辟谣：假的！】29日晚，一条短信截图在朋友圈疯传，称武汉明天早上开始升级交通管制，城区全部禁止车辆和行人通行等。武汉交警紧急辟谣：并未出台新的交通管制措施，该短信内容纯属虚构！http://t.cn/A6PS9kPw  原图 ,,http://wx3.sinaimg.cn/large/9b727f08gy1gberomaiw9j20go0p7jti.jpg,无,TRUE,无,无,2020/1/30 18:32,微博 weibo.com,6,1,0,1
IrBsymLL8,【辟谣：华南海鲜老板余甜的公公是省政协副主席？假的！】新型冠状病毒感染的肺炎疫情牵动人心，但也产生了大量谣言。下面这些都是谣言！别信！http://t.cn/A6Px11XL  原图 ,,http://wx1.sinaimg.cn/large/9b727f08gy1gbchu9ye6xj20vt0k2tcm.jpg,无,TRUE,无,无,2020/1/28 19:20,微博 weibo.com,4,2,0,1
Ir6QzFIeJ,"转发理由:辟谣！  
原始用户: 共青团中央
转发内容: 近日，某网友发博称武汉市某医院存在尸体无人处理的情况，经核实，相关视频为配音再制作，情况不属实。我们在此呼吁网友不造谣、不传谣、不信谣，如有相关谣言线索请发至#疫情辟谣#话题下，净化网络环境，我们共同努力[加油]  [组图共2张] 原图 ",,无,"http://ww1.sinaimg.cn/large/eaaf2affly1gb8n85ppd1j20u01hcgzc.jpg,http://ww2.sinaimg.cn/large/eaaf2affly1gb8n86dzi1j20u01p8tji.jpg",FALSE,无,无,2020/1/25 13:24,微博 weibo.com,10,1,0,1
IqO3ZkmIA,【辟谣！武汉官方：“在武汉上空开始播撒消毒粉液”是谣言】辟谣！记者向武汉市权威部门核实，广为流传的“中部战区空军今天会在武汉上空开始播撒消毒粉液，请大家不要出门也不要买外面放的东西，如果买了拿回家 多洗多泡！”信息为谣言，请大家不信谣，不传谣！http://t.cn/A6P78y7F  原图 ,,http://wx1.sinaimg.cn/large/9b727f08gy1gb6frmvolzj20j60aqjsu.jpg,无,TRUE,无,无,2020/1/23 13:35,微博 weibo.com,9,4,0,1
IqEiw0TSX,"转发理由:武汉卫健委辟谣：网传刘庆香同志相关信息严重不实  
原始用户: 健康武汉官微
转发内容: 【辟谣！】网传关于我委干部相关信息为不实信息       网传关于武汉市卫生健康委副主任刘庆香同志相关信息严重不实。刘庆香副主任今年55岁，自去年12月底以来，一直坚守在武汉市新型冠状病毒感染的肺炎防控一线；她没有女儿，只有一子在汉工作；她和爱人都不是医生，爱人因患癌症医治无效已于去年在汉去世。网上消息为不实谣言，请广大网友不信谣、不传谣。 ",,无,无,FALSE,无,无,2020/1/22 12:43,搜狗高速浏览器,2,3,0,1
Iqwdvgxfi,"转发理由:辟谣！这#9个有关新型冠状病毒谣言#别信！  
原始用户: 人民日报
转发内容: 【辟谣！这#9个有关新型冠状病毒谣言#别信！】①新型冠状病毒基因序列与SARS相似度达80%；②吸烟能预防病毒感染；③戴多层口罩才能防住病毒；④喝板蓝根、熏醋、吃抗生素能预防病毒感染…这些说法你听过吗？这些统统都是谣言！戳图了解真相↓↓转发辟谣！  [组图共9张] 原图 ",,无,"http://ww4.sinaimg.cn/large/a716fd45ly1gb48q8795aj20rs0sv7oi.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gb48q8it9tj20rs0svkc1.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gb48q8sdnyj20rs0svqmo.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1gb48q92pegj20rs0sv7ny.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gb48q9c580j20rs0sv1dm.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1gb48q9n1hfj20rs0svnhk.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gb48qa3ucfj20rs0sv4i0.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1gb48qafgo4j20rs0sv1ch.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gb48qaqnicj20rs0uj1ec.jpg",FALSE,无,无,2020/1/21 16:09,微博 weibo.com,2,7,0,1
