微博id,微博正文,头条文章url,原始图片url,被转发微博原始图片url,是否为原创微博,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数,辟谣方式
IBAa3F7gk,#微博辟谣# 【@首都网警 带您#疫起捉谣# 】粮食短缺要屯米抢油？“健康宝”采集个人位置信息？《2020年春季学期教学时间安排表》公布？……这些都是谣言！戳这里↓↓识谣辨谣！#万众一心 百毒不侵#  [组图共6张] 原图 ,,"http://ww1.sinaimg.cn/large/8e648fcfly1gdgd7v2aq0j20j60j6jwh.jpg,http://ww4.sinaimg.cn/large/8e648fcfly1gdgd7wzzesj20m812wgxp.jpg,http://ww4.sinaimg.cn/large/8e648fcfly1gdgd7zmdhyj20m812w4az.jpg,http://ww1.sinaimg.cn/large/8e648fcfly1gdgd81mx3qj20m812wgy8.jpg,http://ww4.sinaimg.cn/large/8e648fcfly1gdgd83j9jmj20m812wwor.jpg,http://ww1.sinaimg.cn/large/8e648fcfly1gdgd880a6wj20m812wtio.jpg",无,TRUE,无,无,2020/4/3 10:25,微博 weibo.com,75,92,24,1
IAvR41vRg,#微博辟谣#【@首都网警 带您  #疫起捉谣# 】中国海关不允许携带或邮寄口罩出境？5月1日将全面恢复马拉松？北京各区下半年开学？不要信，这些都是谣言！转发！#万众一心 百毒不侵#  [组图共6张] 原图 ,,"http://ww1.sinaimg.cn/large/8e648fcfly1gd88j9izrtj20m80m8qa8.jpg,http://ww1.sinaimg.cn/large/8e648fcfly1gd88jfi9dbj20m812w46t.jpg,http://ww2.sinaimg.cn/large/8e648fcfly1gd88jfudkaj20m812wk2t.jpg,http://ww3.sinaimg.cn/large/8e648fcfly1gd88jft59ej20m812wk01.jpg,http://ww3.sinaimg.cn/large/8e648fcfly1gd88jfktzpj20m812w7dj.jpg,http://ww3.sinaimg.cn/large/8e648fcfly1gd88jfsruaj20m812wn7c.jpg",无,TRUE,无,无,2020/3/27 9:37,微博 weibo.com,100,71,54,1
IAiBHupaR,"转发理由:#微博辟谣# 请大家不信谣、不传谣，以官方信息为准  
原始用户: 气象北京
转发内容: #特此声明#今天网传京津冀地区明日特大暴雨信息，为虚假信息，纯属谣言，请大家保持理性，不信谣不传谣，以气象北京微博，微信的信息为准，感谢大家的理解和支持。  原图 ",,无,http://wx3.sinaimg.cn/large/9bab7467ly1gd6jbq46t3j20c80cqn0f.jpg,FALSE,无,无,2020/3/25 23:53,微博 weibo.com,109,11,45,1
IzrOAcgv3,#微博辟谣#【#疫起捉谣# 转发】将有11万人从欧洲入境北京？北京开学时间又确定了？在英国的中国留学生患新冠死亡？点击，看真相！#万众一心 百毒不侵#  [组图共5张] 原图 ,,"http://ww2.sinaimg.cn/large/8e648fcfly1gd04y857vaj20m80m845t.jpg,http://ww1.sinaimg.cn/large/8e648fcfly1gd04yfb40yj20m812wthv.jpg,http://ww2.sinaimg.cn/large/8e648fcfly1gd04yfjd0rj20m812wgxr.jpg,http://ww1.sinaimg.cn/large/8e648fcfly1gd04yfj7paj20m812wqcp.jpg,http://ww4.sinaimg.cn/large/8e648fcfly1gd04yfjch3j20m812wjzk.jpg",无,TRUE,无,无,2020/3/20 9:29,微博 weibo.com,44,55,19,1
Iz14xs1nt,"转发理由:#微博辟谣# 请广大网民理性对待网络信息，不信谣，不传谣 #疫起捉谣#  
原始用户: 中国日报
转发内容: 【未来一周有11万人从欧洲各地到北京？北京海关回应】#北京海关回应11万人将从欧洲进京# @北京海关12360 ：3月16日，有网络传言：“北京海关向国内航空公司汇总欧洲至北京航班机票预订情况，中午统计结果出来了，未来一周有11万人从欧洲各地到北京。” 经核实，我关未开展过此项调查，该消息为虚假信息。 请广大网民理性对待网络信息，不信谣，不传谣。感谢大家对北京海关工作的关注。 原图 ",,无,http://wx1.sinaimg.cn/large/63207a53ly1gcwqss6ec1j20sl0dlabg.jpg,FALSE,无,无,2020/3/17 13:24,微博 weibo.com,16,8,9,1
IynYNhChN,#微博辟谣#【这些，请不要相信！】北京恢复正常化的时间已定？韩国暂停办理中国护照？教育部正式发文今年高考延期至6月26日……这些都！是！谣！言！@首都网警 邀您#疫起捉谣# 转发！击碎谣言！#万众一心 百毒不侵#  [组图共7张] 原图 ,,"http://ww4.sinaimg.cn/large/8e648fcfly1gcs2br46pzj20m80m8ahc.jpg,http://ww3.sinaimg.cn/large/8e648fcfly1gcs2bxnznkj20m812w7d0.jpg,http://ww2.sinaimg.cn/large/8e648fcfly1gcs2bz576lj20m812wtfx.jpg,http://ww1.sinaimg.cn/large/8e648fcfly1gcs2c2ntjaj20m812wgwj.jpg,http://ww2.sinaimg.cn/large/8e648fcfly1gcs2c6kss8j20m812wwnp.jpg,http://ww1.sinaimg.cn/large/8e648fcfly1gcs2c9ym6jj20m812w11u.jpg,http://ww2.sinaimg.cn/large/8e648fcfly1gcs2ca06e6j20m812wqdb.jpg",无,TRUE,无,无,2020/3/13 9:53,微博 weibo.com,254,86,72,1
Iy9VMjwK4,"转发理由:#微博辟谣# #疫起捉谣# 【辟谣！网传北京4月开学系谣言】  
原始用户: 北京市教委
转发内容: 【辟谣！网传北京4月开学系谣言】近日，“北京4月6日大学、中学开学，4月20日小学、幼儿园开学”的消息在多个微信群和朋友圈流传。对此，北京市委教育工委、市教委明确表示，这是一条虚假信息。北京当前疫情防控形势依然严峻复杂，特别是境外疫情呈加速扩散蔓延之势，成为首都防控新的挑战。在这最吃劲的关键阶段，各项防控一刻都不能放松，任何一个环节和细节都不能疏忽。北京开学时间仍要视疫情发展来定。请大家以官方权威发布为准，不造谣、不信谣、不传谣！ ",,无,无,FALSE,无,无,2020/3/11 22:07,微博 weibo.com,14,7,9,1
Iy6Qrv4ab,"转发理由:#微博辟谣# #疫起捉谣# 【3月16日北京居民出行正常化？24日全面复工？均属谣言！】  
原始用户: 北京政法
转发内容: #辟谣#【3月16日北京居民出行正常化？24日全面复工？均属谣言！】近日，两条谣言在多个微信群和朋友圈流传。一条声称“北京市政府会议精神，3月16日居民出行正常化，17日公交正常化……”，还有一条称“北京本月24日（两周后）开始，结束全市一级响应及轮班居家办公模式，有序全面复工……”记者从北京疫情防控领导小组办公室核实获悉，以上两条网传内容均不属实。小政：请大家以官方权威发布为准，擦亮眼睛，不造谣、不信谣、不传谣！@北京青年报 #3月16日北京居民出行正常化是谣言# #北京24日全面复工系谣言# 原图 ",,无,http://wx1.sinaimg.cn/large/98f62377gy1gcpsj55jkuj20gs09njs7.jpg,FALSE,无,无,2020/3/11 14:16,微博 weibo.com,14,8,7,1
IxkaV89td,#微博辟谣#【转发！我们#疫起捉谣# 】望京街道某超市出现员工确诊情况？新型冠状病毒可在家自测？不要信！这些都是谣言！@首都网警 邀您一起慧眼识谣，理性防疫！#万众一心 百毒不侵# [加油][加油]  [组图共6张] 原图 ,,"http://ww3.sinaimg.cn/large/8e648fcfly1gcjzfhg77lj20m80m8gsw.jpg,http://ww3.sinaimg.cn/large/8e648fcfly1gcjzf0adgnj20m812wtgz.jpg,http://ww1.sinaimg.cn/large/8e648fcfly1gcjzf0hw12j20m812wk0g.jpg,http://ww3.sinaimg.cn/large/8e648fcfly1gcjzf0hqjij20m812w11y.jpg,http://ww3.sinaimg.cn/large/8e648fcfly1gcjzf0icplj20m812wguz.jpg,http://ww3.sinaimg.cn/large/8e648fcfly1gcjzf0ixrmj20m812w46k.jpg",无,TRUE,无,无,2020/3/6 10:22,微博 weibo.com,51,45,22,1
IxdtWDIUP,#疫起捉谣# #微博辟谣# 【北京今年底医保存折或不能自由支取？官方辟谣】5日，北京市医保局针对近日，个别网站、微信群传播的“北京今年底医保存折或不能自由支取”的视频，发布辟谣声明。北京市医保局指出，近期，北京市未发布过此类信息。经查实，是北京电视台2014年录制的节目片段。北京市医保局强调，请广大市民不传谣、不信谣，可通过北京医保官方网站等权威渠道获得医保相关信息。来源：医保北京微信公众号 原图 ,,http://wx3.sinaimg.cn/large/8e648fcfly1gcj6a48tmuj20j61480w7.jpg,无,TRUE,无,无,2020/3/5 17:19,微博 weibo.com,8,2,6,1
IwgeHBpxv,#微博辟谣#【每周必看的#疫起捉谣# 又与大家见面了】①北京积水潭医院要建方舱医院？②金融街某通讯公司大楼发生聚集性感染？③北京西门子大厦确诊1例新冠肺炎？……这些都！是！谣！言！不造谣、不信谣、不传谣，@首都网警 邀您一起了解真相，击碎谣言！#万众一心 百毒不侵#  [组图共9张] 原图 ,,"http://ww4.sinaimg.cn/large/8e648fcfly1gcbw2swd1pj20m812wqbx.jpg,http://ww4.sinaimg.cn/large/8e648fcfly1gcbw2swfbtj20m812w48h.jpg,http://ww4.sinaimg.cn/large/8e648fcfly1gcbw2swu69j20m812wti4.jpg,http://ww1.sinaimg.cn/large/8e648fcfly1gcbw2t3y7dj20m812w48q.jpg,http://ww4.sinaimg.cn/large/8e648fcfly1gcbw2vcvihj20m80m8gue.jpg,http://ww4.sinaimg.cn/large/8e648fcfly1gcbw2yjhnrj20m812w7eq.jpg,http://ww1.sinaimg.cn/large/8e648fcfly1gcbw2yrwj9j20m812wtm8.jpg,http://ww2.sinaimg.cn/large/8e648fcfly1gcbw2yjqwoj20m812w13r.jpg,http://ww2.sinaimg.cn/large/8e648fcfly1gcbw2yuad7j20m812w15s.jpg",无,TRUE,无,无,2020/2/28 10:30,微博 weibo.com,128,65,82,1
IvQh7qKdh,"转发理由:#微博辟谣# #疫起捉谣#  北京积水潭医院2月25日在官微发出声明，表示“积水潭医院刚接到通知，要开始建方舱医院”是谣言。  
原始用户: 北京积水潭医院
转发内容: 北京积水潭医院关于网传要建方舱医院谣言的声明北京积水潭医院关于网传要建方舱医院谣言的声明 北京·北京积水潭医院(新街口院区)  ",,无,无,FALSE,无,无,2020/2/25 16:24,微博 weibo.com,1,1,1,1
IvbPPAQjL,#微博辟谣# 【#疫起捉谣# 】海淀医院出现院内感染？北京大中小学3月初开学？钟南山“预测”各地解除限制时间？牛蛙被列入禁食名录？……不造谣、不传谣、不信谣，@首都网警 邀您一起慧眼识谣，理性防疫！#万众一心 百毒不侵#  [组图共9张] 原图 ,,"http://ww1.sinaimg.cn/large/8e648fcfgy1gc3rkn44xaj20m812wn8l.jpg,http://ww3.sinaimg.cn/large/8e648fcfgy1gc3rkm1uctj20m812w7cc.jpg,http://ww2.sinaimg.cn/large/8e648fcfgy1gc3rkmsa3kj20m812wtk5.jpg,http://ww1.sinaimg.cn/large/8e648fcfgy1gc3rkmujsfj20m812wn67.jpg,http://ww1.sinaimg.cn/large/8e648fcfgy1gc3rkmnf10j20m80m87bi.jpg,http://ww3.sinaimg.cn/large/8e648fcfgy1gc3rkmev2kj20m812w7dc.jpg,http://ww1.sinaimg.cn/large/8e648fcfgy1gc3rkm72nfj20m812wguv.jpg,http://ww2.sinaimg.cn/large/8e648fcfgy1gc3rkn42ghj20m812wk06.jpg,http://ww4.sinaimg.cn/large/8e648fcfgy1gc3rkmu37tj20m812wn7h.jpg",无,TRUE,无,无,2020/2/21 9:27,微博 weibo.com,201,147,46,1
IuVTtBfGT,#疫起捉谣#【辟谣！网传#北京大中小学3月初开学系谣言#】今日，个别网民发布消息称北京大中小学将于3月初开学。对此，北京市教委明确表示，这是一条虚假信息。市教委强调，目前，防控疫情是首要任务，开学时间要视疫情发展来定。请广大网友从官方权威渠道获取信息，不传谣、不信谣！  原图 ,,http://wx2.sinaimg.cn/large/8e648fcfly1gc1t796vtkj20la0ebaeu.jpg,无,TRUE,无,无,2020/2/19 16:52,微博 weibo.com,9,7,2,1
IuEKW0q8u,#微博辟谣# 武汉病毒研究所陈全姣实名举报所长？真相让人不寒而栗！我们呼吁网民在关注疫情相关信息的时候，不造谣、不传谣、不信谣！（来源： 环球时报） 武汉病毒研究所陈全姣实名举报所长？真相让人不寒而栗  ,,无,无,TRUE,无,无,2020/2/17 21:14,微博 weibo.com,229,74,136,1
Iu8EQl0uw,#微博辟谣#【#疫起捉谣#】新型冠状病毒肺炎疫情牵动着每个人的心，然而各类谣言混淆视听，扰乱秩序。@首都网警 邀您一起来捉谣，并再次呼吁请广大网民不造谣、不传谣、不信谣，未经证实的消息不盲目传播。让我们一起粉碎谣言，传播网络正能量！ #万众一心 百毒不侵#  [组图共9张] 原图 ,,"http://ww2.sinaimg.cn/large/8e648fcfly1gbvs7k46kij20m80m8n3n.jpg,http://ww2.sinaimg.cn/large/8e648fcfly1gbvrt5315mj20m812w7g1.jpg,http://ww1.sinaimg.cn/large/8e648fcfly1gbvrttwll2j20m812w47v.jpg,http://ww4.sinaimg.cn/large/8e648fcfly1gbvrtti8o3j20m812w461.jpg,http://ww4.sinaimg.cn/large/8e648fcfly1gbvrtti1rcj20m812wdp4.jpg,http://ww3.sinaimg.cn/large/8e648fcfly1gbvrttqesbj20m812wwow.jpg,http://ww4.sinaimg.cn/large/8e648fcfly1gbvrttqndoj20m812wjz9.jpg,http://ww4.sinaimg.cn/large/8e648fcfly1gbvrttqur7j20m812wk1o.jpg,http://ww2.sinaimg.cn/large/8e648fcfly1gbvru2yfrvj20m812wtjl.jpg",无,TRUE,无,无,2020/2/14 11:31,微博 weibo.com,185,221,92,1
Itz7iwtAy,"转发理由:#微博辟谣# “今晚北京进行大面积消毒”系谣言。#疫起捉谣#  
原始用户: 北京发布
转发内容: 【辟谣！“今晚北京进行大面积消毒”系谣言】网传“北京市2月10日晚12点对全市主干道进行大面积消杀、消毒工作”。经核实，此消息不属实，系谣言。请广大网友从官方权威渠道获取信息，不传谣、不信谣！  [组图共2张] 原图 ",,无,"http://ww4.sinaimg.cn/large/0077YX2Ely1gbr6zxbhssj30m80fh0u8.jpg,http://ww4.sinaimg.cn/large/0077Xy7dly1gbr700vaj6j30m80iy0ul.jpg",FALSE,无,无,2020/2/10 17:03,微博 weibo.com,10,3,5,1
ItpENz9wJ,#微博辟谣# 【北京乘坐公交地铁要看身份证？假的！】今天，一条关于“北京乘坐公共交通工具都需要用身份证”的消息在网络热传。对此，北京公交客服电话的工作人员表示：“这是假消息！您乘坐公交车佩戴好口罩就行了。” 北京地铁客服人员也表示并未收到相关通知，目前乘坐地铁需要测体温、戴口罩，提示乘客做好安全防护即可。via.@北京日报 原图 ,,http://wx3.sinaimg.cn/large/8e648fcfly1gbq919q41fj20c7096aa8.jpg,无,TRUE,无,无,2020/2/9 16:58,微博 weibo.com,14,11,7,3
IraDbgwc0,#万众一心 百毒不侵# #微博辟谣#【关于武汉肺炎重要的辟谣信息汇总】武汉新型冠状病毒肺炎在全国各地持续传播，引发舆论关注。与此同时，各类“网传”、“听说”类消息也不断刺激着民众恐慌情绪。在此呼吁网友，不造谣、不传谣、不信谣，净化网络环境，我们共同努力！转发扩散！  原图 ,,http://wx3.sinaimg.cn/large/8e648fcfly1gb97dwn0y8j20j65vq7wh.jpg,无,TRUE,无,无,2020/1/25 23:02,360安全浏览器,2885,253,393,2
IqDtYh99I,【辟谣！这#9个有关新型冠状病毒谣言#别信！】①新型冠状病毒基因序列与SARS相似度达80%；②吸烟能预防病毒感染；③戴多层口罩才能防住病毒；④喝板蓝根、熏醋、吃抗生素能预防病毒感染…这些说法你听过吗？这些统统都是谣言！戳图了解真相↓↓转发辟谣！ @人民日报  [组图共9张] 原图 ,,"http://ww2.sinaimg.cn/large/8e648fcfly1gb53wsolysj20j60jxn13.jpg,http://ww4.sinaimg.cn/large/8e648fcfly1gb53wsp7dsj20j60jxtcs.jpg,http://ww1.sinaimg.cn/large/8e648fcfly1gb53wspa2bj20j60jx0wk.jpg,http://ww1.sinaimg.cn/large/8e648fcfly1gb53wsp898j20j60jxdjn.jpg,http://ww4.sinaimg.cn/large/8e648fcfly1gb53wspncaj20j60jxjvh.jpg,http://ww4.sinaimg.cn/large/8e648fcfly1gb53wspp1ej20j60jx0wp.jpg,http://ww3.sinaimg.cn/large/8e648fcfly1gb53wsruasj20j60jxdjp.jpg,http://ww2.sinaimg.cn/large/8e648fcfly1gb53wss8erj20j60jxtcm.jpg,http://ww1.sinaimg.cn/large/8e648fcfly1gb53wsz4icj20j60l2n1e.jpg",无,TRUE,无,无,2020/1/22 10:39,微博 weibo.com,20,30,6,1
